Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
19/8/2024 19:00,0.330,4.090,3.760,7.069,200
19/8/2024 20:00,0.410,4.410,4.000,7.520,200
19/8/2024 21:00,0.180,2.910,2.730,5.132,200
19/8/2024 22:00,0.020,3.490,3.470,6.524,200
19/8/2024 23:00,-0.040,5.660,5.700,10.716,200
20/8/2024 0:00,0.870,15.200,14.330,26.940,200
20/8/2024 1:00,0.450,13.090,12.640,23.763,200
20/8/2024 2:00,0.290,14.450,14.160,26.621,200
20/8/2024 3:00,0.150,13.070,12.920,24.290,200
20/8/2024 4:00,0.350,13.980,13.630,25.624,200
20/8/2024 5:00,1.730,18.920,17.200,32.336,200
20/8/2024 6:00,3.020,23.040,20.020,37.638,200
Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
20/8/2024 7:00,12.350,31.510,19.160,36.021,200
20/8/2024 8:00,25.070,49.870,24.810,46.643,200
20/8/2024 9:00,13.180,31.990,18.820,35.382,200
20/8/2024 10:00,7.800,21.100,13.300,25.004,200
20/8/2024 11:00,5.430,17.490,12.060,22.673,200
20/8/2024 12:00,4.580,19.590,15.010,28.219,200
20/8/2024 13:00,6.030,18.500,12.470,23.444,200
20/8/2024 14:00,2.620,13.230,10.600,19.928,200
20/8/2024 15:00,1.750,9.810,8.060,15.153,200
20/8/2024 16:00,2.110,16.180,14.070,26.452,200
20/8/2024 17:00,3.730,19.330,15.600,29.328,200
20/8/2024 18:00,1.870,16.290,14.430,27.128,200
20/8/2024 19:00,0.420,14.710,14.300,26.884,200
20/8/2024 20:00,0.330,12.860,12.530,23.556,200
20/8/2024 21:00,0.230,8.600,8.370,15.736,200
20/8/2024 22:00,0.200,6.170,5.970,11.224,200
20/8/2024 23:00,0.290,7.090,6.800,12.784,200
21/8/2024 0:00,0.300,4.240,3.940,7.407,200
21/8/2024 1:00,0.010,4.310,4.300,8.084,200
21/8/2024 2:00,0.210,5.710,5.500,10.340,200
21/8/2024 3:00,0.050,5.360,5.310,9.983,200
21/8/2024 4:00,0.110,5.500,5.380,10.114,200
21/8/2024 5:00,-0.010,5.640,5.650,10.622,200
21/8/2024 6:00,0.430,9.370,8.930,16.788,200
21/8/2024 7:00,9.140,32.310,23.160,43.541,200
21/8/2024 8:00,9.870,31.320,21.450,40.326,200
21/8/2024 9:00,13.940,31.290,17.350,32.618,200
21/8/2024 10:00,6.360,18.470,12.100,22.748,200
21/8/2024 11:00,5.480,18.450,12.970,24.384,200
21/8/2024 12:00,8.400,19.810,11.410,21.451,200
21/8/2024 13:00,4.000,16.100,12.100,22.748,200
21/8/2024 14:00,6.100,22.610,16.500,31.020,200
21/8/2024 15:00,5.330,19.700,14.360,26.997,200
21/8/2024 16:00,7.530,24.280,16.750,31.490,200
21/8/2024 17:00,1.100,8.060,6.960,13.085,200
21/8/2024 18:00,1.250,15.980,14.730,27.692,200
21/8/2024 19:00,1.370,18.100,16.730,31.452,200
21/8/2024 20:00,0.670,21.510,20.850,39.198,200
21/8/2024 21:00,0.680,22.710,22.030,41.416,200
Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
21/8/2024 22:00,0.440,14.460,14.020,26.358,200
21/8/2024 23:00,0.350,10.520,10.170,19.120,200
22/8/2024 0:00,0.310,9.050,8.740,16.431,200
22/8/2024 1:00,0.100,8.700,8.600,16.168,200
22/8/2024 2:00,0.110,7.490,7.380,13.874,200
22/8/2024 3:00,0.170,7.450,7.290,13.705,200
22/8/2024 4:00,0.140,8.430,8.290,15.585,200
22/8/2024 5:00,0.080,11.370,11.290,21.225,200
22/8/2024 6:00,0.330,11.100,10.780,20.266,200
22/8/2024 7:00,3.050,25.250,22.190,41.717,200
22/8/2024 8:00,8.890,33.710,24.820,46.662,200
22/8/2024 9:00,5.430,20.800,15.370,28.896,200
22/8/2024 10:00,3.730,12.810,9.070,17.052,200
22/8/2024 11:00,2.850,12.250,9.400,17.672,200
22/8/2024 12:00,3.310,13.520,10.210,19.195,200
22/8/2024 13:00,2.710,12.200,9.490,17.841,200
22/8/2024 14:00,4.500,13.890,9.380,17.634,200
22/8/2024 15:00,11.690,33.380,21.690,40.777,200
22/8/2024 16:00,11.060,36.980,25.920,48.730,200
22/8/2024 17:00,8.030,31.720,23.690,44.537,200
22/8/2024 18:00,3.200,13.290,10.090,18.969,200
22/8/2024 19:00,0.370,5.650,5.280,9.926,200
22/8/2024 20:00,0.380,10.590,10.200,19.176,200
22/8/2024 21:00,0.610,20.940,20.330,38.220,200
22/8/2024 22:00,7.130,35.210,28.080,52.790,200
22/8/2024 23:00,22.190,56.390,34.210,64.315,200
23/8/2024 0:00,9.050,41.710,32.660,61.401,200
23/8/2024 1:00,0.620,23.410,22.790,42.845,200
23/8/2024 2:00,0.600,21.190,20.590,38.709,200
23/8/2024 3:00,0.150,11.250,11.100,20.868,200
23/8/2024 4:00,0.090,8.000,7.910,14.871,200
23/8/2024 5:00,0.070,10.690,10.620,19.966,200
23/8/2024 6:00,0.450,8.840,8.390,15.773,200
23/8/2024 7:00,2.430,22.620,20.190,37.957,200
23/8/2024 8:00,2.970,17.280,14.300,26.884,200
23/8/2024 9:00,4.190,21.540,17.350,32.618,200
23/8/2024 10:00,11.570,35.780,24.210,45.515,200
23/8/2024 11:00,4.180,19.910,15.720,29.554,200
23/8/2024 12:00,2.210,11.630,9.420,17.710,200
Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
23/8/2024 13:00,1.940,8.320,6.380,11.994,200
23/8/2024 14:00,1.190,5.600,4.410,8.291,200
23/8/2024 15:00,0.920,4.590,3.670,6.900,200
23/8/2024 16:00,1.200,6.740,5.530,10.396,200
23/8/2024 17:00,0.520,3.550,3.030,5.696,200
23/8/2024 18:00,0.550,4.230,3.690,6.937,200
23/8/2024 19:00,0.140,3.590,3.450,6.486,200
23/8/2024 20:00,0.170,4.160,3.990,7.501,200
23/8/2024 21:00,0.170,9.470,9.300,17.484,200
23/8/2024 22:00,9.070,50.380,41.310,77.663,200
23/8/2024 23:00,1.180,39.380,38.200,71.816,200
24/8/2024 0:00,3.730,44.360,40.630,76.384,200
24/8/2024 1:00,0.690,32.630,31.940,60.047,200
24/8/2024 2:00,0.200,23.990,23.790,44.725,200
24/8/2024 3:00,0.110,19.880,19.770,37.168,200
24/8/2024 4:00,1.210,24.980,23.780,44.706,200
24/8/2024 5:00,1.990,28.820,26.830,50.440,200
24/8/2024 6:00,7.690,40.690,33.010,62.059,200
24/8/2024 7:00,20.600,51.930,31.330,58.900,200
24/8/2024 8:00,36.060,77.620,41.560,78.133,200
24/8/2024 9:00,7.820,35.110,27.290,51.305,200
24/8/2024 10:00,12.410,41.570,29.160,54.821,200
24/8/2024 11:00,2.760,16.230,13.470,25.324,200
24/8/2024 12:00,2.640,14.270,11.630,21.864,200
24/8/2024 13:00,1.860,7.710,5.850,10.998,200
24/8/2024 14:00,2.530,11.470,8.950,16.826,200
24/8/2024 15:00,0.910,5.280,4.370,8.216,200
24/8/2024 16:00,0.900,3.850,2.950,5.546,200
24/8/2024 17:00,0.390,3.760,3.370,6.336,200
24/8/2024 18:00,0.430,3.600,3.170,5.960,200
24/8/2024 19:00,0.130,2.640,2.510,4.719,200
24/8/2024 20:00,0.180,3.450,3.270,6.148,200
24/8/2024 21:00,0.180,5.330,5.150,9.682,200
24/8/2024 22:00,0.070,6.940,6.860,12.897,200
24/8/2024 23:00,0.110,16.290,16.180,30.418,200
25/8/2024 0:00,0.780,29.780,29.000,54.520,200
25/8/2024 1:00,0.950,28.110,27.160,51.061,200
25/8/2024 2:00,0.150,12.040,11.890,22.353,200
25/8/2024 3:00,0.150,11.210,11.070,20.812,200
Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
25/8/2024 4:00,0.190,10.760,10.570,19.872,200
25/8/2024 5:00,0.760,13.530,12.770,24.008,200
25/8/2024 6:00,1.420,22.510,21.090,39.649,200
25/8/2024 7:00,8.400,32.650,24.250,45.590,200
25/8/2024 8:00,4.090,26.530,22.440,42.187,200
25/8/2024 9:00,4.080,16.620,12.540,23.575,200
25/8/2024 10:00,2.830,12.960,10.130,19.044,200
25/8/2024 11:00,1.630,8.090,6.460,12.145,200
25/8/2024 12:00,0.760,5.220,4.450,8.366,200
25/8/2024 13:00,0.440,4.040,3.600,6.768,200
25/8/2024 14:00,0.680,4.280,3.600,6.768,200
25/8/2024 15:00,0.730,4.810,4.080,7.670,200
25/8/2024 16:00,0.150,3.410,3.260,6.129,200
25/8/2024 17:00,0.330,1.970,1.640,3.083,200
25/8/2024 18:00,2.740,7.540,4.810,9.043,200
25/8/2024 19:00,0.190,3.250,3.060,5.753,200
25/8/2024 20:00,0.280,3.380,3.100,5.828,200
25/8/2024 21:00,0.100,3.190,3.090,5.809,200
25/8/2024 22:00,0.140,2.270,2.130,4.004,200
25/8/2024 23:00,0.090,3.330,3.240,6.091,200
26/8/2024 0:00,0.020,6.500,6.480,12.182,200
26/8/2024 1:00,0.300,11.390,11.090,20.849,200
26/8/2024 2:00,0.210,11.160,10.950,20.586,200
26/8/2024 3:00,0.110,11.040,10.920,20.530,200
26/8/2024 4:00,0.170,10.980,10.810,20.323,200
26/8/2024 5:00,0.290,13.000,12.710,23.895,200
26/8/2024 6:00,6.660,38.090,31.430,59.088,200
26/8/2024 7:00,20.760,50.340,29.570,55.592,200
26/8/2024 8:00,18.980,57.220,38.240,71.891,200
26/8/2024 9:00,34.570,81.050,46.480,87.382,200
26/8/2024 10:00,29.940,65.070,35.130,66.044,200
26/8/2024 11:00,5.240,26.060,20.820,39.142,200
26/8/2024 12:00,4.300,18.560,14.250,26.790,200
26/8/2024 13:00,3.220,15.430,12.210,22.955,200
26/8/2024 14:00,1.770,9.870,8.100,15.228,200
26/8/2024 15:00,1.260,6.480,5.220,9.814,200
26/8/2024 16:00,3.740,25.900,22.160,41.661,200
26/8/2024 17:00,2.330,25.450,23.120,43.466,200
26/8/2024 18:00,4.290,36.070,31.770,59.728,200
Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
26/8/2024 19:00,2.190,30.800,28.610,53.787,200
26/8/2024 20:00,0.840,23.290,22.450,42.206,200
26/8/2024 21:00,1.650,38.530,36.880,69.334,200
26/8/2024 22:00,3.940,38.760,34.820,65.462,200
26/8/2024 23:00,17.270,58.950,41.680,78.358,200
27/8/2024 0:00,3.370,34.350,30.980,58.242,200
27/8/2024 1:00,0.650,25.100,24.450,45.966,200
27/8/2024 2:00,0.280,21.340,21.060,39.593,200
27/8/2024 3:00,0.750,21.550,20.800,39.104,200
27/8/2024 4:00,0.580,19.550,18.970,35.664,200
27/8/2024 5:00,4.170,29.710,25.540,48.015,200
27/8/2024 6:00,25.070,53.430,28.360,53.317,200
27/8/2024 7:00,72.280,104.920,32.640,61.363,200
27/8/2024 8:00,79.260,122.390,43.130,81.084,200
27/8/2024 9:00,25.030,63.750,38.720,72.794,200
27/8/2024 10:00,10.070,30.230,20.160,37.901,200
27/8/2024 11:00,2.070,9.560,7.490,14.081,200
27/8/2024 12:00,0.750,5.110,4.360,8.197,200
27/8/2024 13:00,1.080,6.260,5.180,9.738,200
27/8/2024 14:00,1.900,6.580,4.680,8.798,200
27/8/2024 15:00,0.780,3.850,3.060,5.753,200
27/8/2024 16:00,1.150,4.160,3.010,5.659,200
27/8/2024 17:00,0.400,2.320,1.910,3.591,200
27/8/2024 18:00,0.290,3.210,2.920,5.490,200
27/8/2024 19:00,1.900,12.100,10.210,19.195,200
27/8/2024 20:00,1.330,10.000,8.670,16.300,200
27/8/2024 21:00,0.500,8.370,7.870,14.796,200
27/8/2024 22:00,0.110,9.260,9.160,17.221,200
27/8/2024 23:00,0.070,16.250,16.180,30.418,200
28/8/2024 0:00,0.180,19.370,19.190,36.077,200
28/8/2024 1:00,0.500,24.660,24.160,45.421,200
28/8/2024 2:00,0.350,22.320,21.970,41.304,200
28/8/2024 3:00,0.190,14.380,14.190,26.677,200
28/8/2024 4:00,0.160,13.930,13.780,25.906,200
28/8/2024 5:00,1.550,23.270,21.720,40.834,200
28/8/2024 6:00,16.520,37.710,21.190,39.837,200
28/8/2024 7:00,46.660,74.190,27.530,51.756,200
28/8/2024 8:00,32.830,61.430,28.610,53.787,200
28/8/2024 9:00,20.750,49.430,28.680,53.918,200
Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
28/8/2024 10:00,29.720,63.650,33.930,63.788,200
28/8/2024 11:00,6.750,20.440,13.690,25.737,200
28/8/2024 12:00,2.060,9.520,7.460,14.025,200
28/8/2024 13:00,4.170,17.490,13.320,25.042,200
28/8/2024 14:00,2.080,8.860,6.780,12.746,200
28/8/2024 15:00,1.420,8.490,7.060,13.273,200
28/8/2024 16:00,1.040,6.530,5.500,10.340,200
28/8/2024 17:00,0.340,4.650,4.310,8.103,200
28/8/2024 18:00,0.800,11.840,11.050,20.774,200
28/8/2024 19:00,1.000,10.920,9.920,18.650,200
28/8/2024 20:00,0.090,2.990,2.890,5.433,200
28/8/2024 21:00,0.120,4.330,4.200,7.896,200
28/8/2024 22:00,0.100,5.970,5.880,11.054,200
28/8/2024 23:00,0.360,9.960,9.600,18.048,200
29/8/2024 0:00,0.260,6.840,6.570,12.352,200
29/8/2024 1:00,0.150,6.270,6.120,11.506,200
29/8/2024 2:00,0.210,8.370,8.160,15.341,200
29/8/2024 3:00,0.230,5.300,5.070,9.532,200
29/8/2024 4:00,0.260,7.320,7.070,13.292,200
29/8/2024 5:00,0.290,10.700,10.420,19.590,200
29/8/2024 6:00,0.550,22.770,22.220,41.774,200
29/8/2024 7:00,24.830,65.470,40.640,76.403,200
29/8/2024 8:00,27.670,71.840,44.170,83.040,200
29/8/2024 9:00,12.900,44.950,32.050,60.254,200
29/8/2024 10:00,6.530,23.640,17.110,32.167,200
29/8/2024 11:00,3.540,12.800,9.260,17.409,200
29/8/2024 12:00,2.510,6.850,4.340,8.159,200
29/8/2024 13:00,1.740,6.840,5.100,9.588,200
29/8/2024 14:00,8.790,21.660,12.870,24.196,200
29/8/2024 15:00,1.160,5.720,4.570,8.592,200
29/8/2024 16:00,1.160,5.930,4.770,8.968,200
29/8/2024 17:00,1.350,8.140,6.790,12.765,200
29/8/2024 18:00,1.680,11.280,9.600,18.048,200
29/8/2024 19:00,0.660,4.730,4.060,7.633,200
29/8/2024 20:00,0.240,5.950,5.700,10.716,200
29/8/2024 21:00,0.440,10.630,10.190,19.157,200
29/8/2024 22:00,0.500,10.270,9.770,18.368,200
29/8/2024 23:00,0.160,7.740,7.580,14.250,200
30/8/2024 0:00,0.160,8.960,8.800,16.544,200
Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
30/8/2024 1:00,0.050,8.650,8.600,16.168,200
30/8/2024 2:00,0.120,12.560,12.440,23.387,200
30/8/2024 3:00,0.390,13.220,12.830,24.120,200
30/8/2024 4:00,0.340,11.830,11.480,21.582,200
30/8/2024 5:00,0.370,10.510,10.140,19.063,200
30/8/2024 6:00,0.730,15.970,15.240,28.651,200
30/8/2024 7:00,29.200,61.100,31.900,59.972,200
30/8/2024 8:00,11.040,35.410,24.370,45.816,200
30/8/2024 9:00,4.350,16.520,12.170,22.880,200
30/8/2024 10:00,6.690,23.220,16.530,31.076,200
30/8/2024 11:00,2.750,11.480,8.730,16.412,200
30/8/2024 12:00,2.280,12.630,10.340,19.439,200
30/8/2024 13:00,1.830,9.100,7.270,13.668,200
30/8/2024 14:00,0.940,4.430,3.490,6.561,200
30/8/2024 15:00,1.080,6.560,5.480,10.302,200
30/8/2024 16:00,1.420,6.430,5.010,9.419,200
30/8/2024 17:00,2.620,16.200,13.580,25.530,200
30/8/2024 18:00,4.780,23.630,18.850,35.438,200
30/8/2024 19:00,1.750,23.130,21.390,40.213,200
30/8/2024 20:00,0.510,24.030,23.520,44.218,200
30/8/2024 21:00,1.280,30.540,29.260,55.009,200
30/8/2024 22:00,0.690,14.900,14.210,26.715,200
30/8/2024 23:00,0.170,15.900,15.730,29.572,200
31/8/2024 0:00,0.220,16.130,15.900,29.892,200
31/8/2024 1:00,0.150,14.090,13.940,26.207,200
31/8/2024 2:00,0.040,9.440,9.400,17.672,200
31/8/2024 3:00,0.290,8.750,8.460,15.905,200
31/8/2024 4:00,0.170,7.760,7.590,14.269,200
31/8/2024 5:00,0.300,9.970,9.670,18.180,200
31/8/2024 6:00,0.950,16.060,15.110,28.407,200
31/8/2024 7:00,1.350,15.960,14.610,27.467,200
31/8/2024 8:00,6.860,24.090,17.220,32.374,200
31/8/2024 9:00,5.320,20.340,15.010,28.219,200
31/8/2024 10:00,1.990,8.630,6.640,12.483,200
31/8/2024 11:00,0.900,5.990,5.090,9.569,200
31/8/2024 12:00,1.290,7.370,6.080,11.430,200
31/8/2024 13:00,0.750,3.840,3.090,5.809,200
31/8/2024 14:00,0.430,4.020,3.590,6.749,200
31/8/2024 15:00,0.560,6.050,5.490,10.321,200
Ημερομηνία,NO (ppb),"NO (ppb)
x","NO (ppb)
2","NO (μg/m3)
2","Οριακή
τιμή
(μg/m3)"
31/8/2024 16:00,2.900,17.350,14.450,27.166,200
31/8/2024 17:00,4.380,17.220,12.850,24.158,200
31/8/2024 18:00,4.280,19.650,15.370,28.896,200
31/8/2024 19:00,0.370,7.700,7.330,13.780,200
31/8/2024 20:00,0.230,6.120,5.890,11.073,200
31/8/2024 21:00,0.150,6.780,6.630,12.464,200
31/8/2024 22:00,0.390,15.770,15.380,28.914,200
31/8/2024 23:00,0.680,19.120,18.440,34.667,200
Ημερομηνία,,Ημερήσιος Μέσος,,,
,,"Όρος ΝΟ (μg/m3)
2",,,
1/8/2024,22.47,,,,
2/8/2024,29.26,,,,
3/8/2024,22.53,,,,
4/8/2024,11.23,,,,
5/8/2024,14.42,,,,
6/8/2024,25.62,,,,
7/8/2024,14.14,,,,
8/8/2024,19.19,,,,
9/8/2024,23.12,,,,
10/8/2024,16.07,,,,
11/8/2024,26.72,,,,
12/8/2024,28.71,,,,
13/8/2024,26.98,,,,
14/8/2024,28.54,,,,
15/8/2024,42.41,,,,
16/8/2024,19.37,,,,
17/8/2024,11.61,,,,
18/8/2024,7.07,,,,
19/8/2024,19.97,,,,
20/8/2024,25.95,,,,
21/8/2024,23.71,,,,
22/8/2024,27.56,,,,
23/8/2024,26.49,,,,
24/8/2024,32.65,,,,
25/8/2024,18.76,,,,
26/8/2024,42.76,,,,
27/8/2024,30.51,,,,
28/8/2024,27.93,,,,
29/8/2024,23.05,,,,
30/8/2024,26.74,,,,
31/8/2024,19.84,,,,
