Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
27/8/2024 3:00,0.200,0.524,350
27/8/2024 4:00,0.220,0.576,350
27/8/2024 5:00,0.200,0.524,350
27/8/2024 6:00,0.340,0.891,350
27/8/2024 7:00,0.590,1.546,350
27/8/2024 8:00,0.670,1.755,350
27/8/2024 9:00,0.480,1.258,350
27/8/2024 10:00,0.280,0.734,350
27/8/2024 11:00,0.300,0.786,350
27/8/2024 12:00,0.290,0.760,350
27/8/2024 13:00,0.230,0.603,350
27/8/2024 14:00,0.300,0.786,350
27/8/2024 15:00,0.240,0.629,350
27/8/2024 16:00,0.260,0.681,350
27/8/2024 17:00,0.280,0.734,350
27/8/2024 18:00,0.290,0.760,350
27/8/2024 19:00,0.330,0.865,350
27/8/2024 20:00,0.000,0.000,350
27/8/2024 21:00,0.400,1.048,350
27/8/2024 22:00,0.380,0.996,350
27/8/2024 23:00,0.400,1.048,350
28/8/2024 0:00,0.380,0.996,350
28/8/2024 1:00,0.250,0.655,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
28/8/2024 2:00,0.270,0.707,350
28/8/2024 3:00,0.230,0.603,350
28/8/2024 4:00,0.240,0.629,350
28/8/2024 5:00,0.270,0.707,350
28/8/2024 6:00,0.190,0.498,350
28/8/2024 7:00,0.010,0.026,350
28/8/2024 8:00,0.010,0.026,350
28/8/2024 9:00,0.000,0.000,350
28/8/2024 10:00,0.010,0.026,350
28/8/2024 11:00,0.110,0.288,350
28/8/2024 12:00,0.100,0.262,350
28/8/2024 13:00,0.190,0.498,350
28/8/2024 14:00,0.240,0.629,350
28/8/2024 15:00,0.250,0.655,350
28/8/2024 16:00,0.180,0.472,350
28/8/2024 17:00,0.200,0.524,350
28/8/2024 18:00,0.220,0.576,350
28/8/2024 19:00,0.140,0.367,350
28/8/2024 20:00,0.140,0.367,350
28/8/2024 21:00,0.040,0.105,350
28/8/2024 22:00,0.030,0.079,350
28/8/2024 23:00,0.010,0.026,350
29/8/2024 0:00,0.070,0.183,350
29/8/2024 1:00,0.050,0.131,350
29/8/2024 2:00,0.030,0.079,350
29/8/2024 3:00,0.130,0.341,350
29/8/2024 4:00,0.010,0.026,350
29/8/2024 5:00,0.060,0.157,350
29/8/2024 6:00,0.030,0.079,350
29/8/2024 7:00,0.170,0.445,350
29/8/2024 8:00,0.310,0.812,350
29/8/2024 9:00,0.210,0.550,350
29/8/2024 10:00,0.060,0.157,350
29/8/2024 11:00,0.010,0.026,350
29/8/2024 12:00,0.030,0.079,350
29/8/2024 13:00,0.020,0.052,350
29/8/2024 14:00,0.020,0.052,350
29/8/2024 15:00,0.020,0.052,350
29/8/2024 16:00,0.000,0.000,350
29/8/2024 17:00,0.030,0.079,350
29/8/2024 18:00,0.010,0.026,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
29/8/2024 19:00,0.040,0.105,350
29/8/2024 20:00,0.070,0.183,350
29/8/2024 21:00,0.180,0.472,350
29/8/2024 22:00,0.080,0.210,350
29/8/2024 23:00,0.070,0.183,350
30/8/2024 0:00,0.130,0.341,350
30/8/2024 1:00,0.110,0.288,350
30/8/2024 2:00,0.090,0.236,350
30/8/2024 3:00,0.120,0.314,350
30/8/2024 4:00,0.100,0.262,350
30/8/2024 5:00,0.150,0.393,350
30/8/2024 6:00,0.170,0.445,350
30/8/2024 7:00,0.310,0.812,350
30/8/2024 8:00,0.330,0.865,350
30/8/2024 9:00,0.500,1.310,350
30/8/2024 10:00,0.570,1.493,350
30/8/2024 11:00,0.850,2.227,350
30/8/2024 12:00,0.540,1.415,350
30/8/2024 13:00,0.490,1.284,350
30/8/2024 14:00,0.380,0.996,350
30/8/2024 15:00,0.360,0.943,350
30/8/2024 16:00,0.260,0.681,350
30/8/2024 17:00,0.280,0.734,350
30/8/2024 18:00,0.240,0.629,350
30/8/2024 19:00,0.330,0.865,350
30/8/2024 20:00,0.150,0.393,350
30/8/2024 21:00,0.250,0.655,350
30/8/2024 22:00,0.140,0.367,350
30/8/2024 23:00,0.160,0.419,350
31/8/2024 0:00,0.210,0.550,350
31/8/2024 1:00,0.350,0.917,350
31/8/2024 2:00,0.200,0.524,350
31/8/2024 3:00,0.150,0.393,350
31/8/2024 4:00,0.140,0.367,350
31/8/2024 5:00,0.040,0.105,350
31/8/2024 6:00,0.040,0.105,350
31/8/2024 7:00,0.110,0.288,350
31/8/2024 8:00,0.110,0.288,350
31/8/2024 9:00,0.140,0.367,350
31/8/2024 10:00,0.270,0.707,350
31/8/2024 11:00,0.430,1.127,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
31/8/2024 12:00,0.480,1.258,350
31/8/2024 13:00,0.270,0.707,350
31/8/2024 14:00,0.180,0.472,350
31/8/2024 15:00,0.270,0.707,350
31/8/2024 16:00,0.220,0.576,350
31/8/2024 17:00,0.280,0.734,350
31/8/2024 18:00,0.240,0.629,350
31/8/2024 19:00,0.230,0.603,350
31/8/2024 20:00,0.290,0.760,350
31/8/2024 21:00,0.230,0.603,350
31/8/2024 22:00,0.240,0.629,350
31/8/2024 23:00,0.200,0.524,350
