Ημερομηνία,CO (ppm),CO (mg/m3),"CO (mg/m3)
Κυλιόμενος Μ.Ο
8ώρου","Οριακή τιμή
κυλιόμενου Μ.Ο
8ώρου (mg/m3)"
20/4/2024 16:00,SERVICE,SERVICE,SERVICE,10
20/4/2024 17:00,SERVICE,SERVICE,SERVICE,10
20/4/2024 18:00,SERVICE,SERVICE,SERVICE,10
20/4/2024 19:00,SERVICE,SERVICE,SERVICE,10
20/4/2024 20:00,SERVICE,SERVICE,SERVICE,10
20/4/2024 21:00,SERVICE,SERVICE,SERVICE,10
20/4/2024 22:00,SERVICE,SERVICE,SERVICE,10
20/4/2024 23:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 0:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 1:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 2:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 3:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 4:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 5:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 6:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 7:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 8:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 9:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 10:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 11:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 12:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 13:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 14:00,SERVICE,SERVICE,SERVICE,10
Ημερομηνία,CO (ppm),CO (mg/m3),"CO (mg/m3)
Κυλιόμενος Μ.Ο
8ώρου","Οριακή τιμή
κυλιόμενου Μ.Ο
8ώρου (mg/m3)"
21/4/2024 15:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 16:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 17:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 18:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 19:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 20:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 21:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 22:00,SERVICE,SERVICE,SERVICE,10
21/4/2024 23:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 0:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 1:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 2:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 3:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 4:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 5:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 6:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 7:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 8:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 9:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 10:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 11:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 12:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 13:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 14:00,SERVICE,SERVICE,SERVICE,10
22/4/2024 15:00,0.047,0.054,0.054,10
22/4/2024 16:00,0.267,0.306,0.180,10
22/4/2024 17:00,0.301,0.345,0.235,10
22/4/2024 18:00,0.284,0.325,0.257,10
22/4/2024 19:00,0.329,0.377,0.281,10
22/4/2024 20:00,0.407,0.466,0.312,10
22/4/2024 21:00,0.357,0.409,0.326,10
22/4/2024 22:00,0.402,0.460,0.343,10
22/4/2024 23:00,0.391,0.448,0.392,10
23/4/2024 0:00,0.327,0.374,0.400,10
23/4/2024 1:00,0.283,0.324,0.398,10
23/4/2024 2:00,0.222,0.254,0.389,10
23/4/2024 3:00,0.258,0.295,0.379,10
23/4/2024 4:00,0.240,0.275,0.355,10
23/4/2024 5:00,0.267,0.306,0.342,10
Ημερομηνία,CO (ppm),CO (mg/m3),"CO (mg/m3)
Κυλιόμενος Μ.Ο
8ώρου","Οριακή τιμή
κυλιόμενου Μ.Ο
8ώρου (mg/m3)"
23/4/2024 6:00,0.338,0.387,0.333,10
23/4/2024 7:00,0.313,0.358,0.322,10
23/4/2024 8:00,0.317,0.363,0.320,10
23/4/2024 9:00,0.303,0.347,0.323,10
23/4/2024 10:00,0.303,0.347,0.335,10
23/4/2024 11:00,0.372,0.426,0.351,10
23/4/2024 12:00,0.324,0.371,0.363,10
23/4/2024 13:00,0.353,0.404,0.375,10
23/4/2024 14:00,0.345,0.395,0.376,10
23/4/2024 15:00,0.288,0.330,0.373,10
23/4/2024 16:00,0.248,0.284,0.363,10
23/4/2024 17:00,0.274,0.314,0.359,10
23/4/2024 18:00,0.284,0.325,0.356,10
23/4/2024 19:00,0.313,0.358,0.348,10
23/4/2024 20:00,0.297,0.340,0.344,10
23/4/2024 21:00,0.304,0.348,0.337,10
23/4/2024 22:00,0.348,0.398,0.337,10
23/4/2024 23:00,0.290,0.332,0.337,10
24/4/2024 0:00,0.307,0.352,0.346,10
24/4/2024 1:00,0.348,0.398,0.357,10
24/4/2024 2:00,0.344,0.394,0.365,10
24/4/2024 3:00,0.344,0.394,0.370,10
24/4/2024 4:00,0.435,0.498,0.389,10
24/4/2024 5:00,0.474,0.543,0.414,10
24/4/2024 6:00,0.477,0.546,0.432,10
24/4/2024 7:00,0.575,0.658,0.473,10
24/4/2024 8:00,0.438,0.502,0.492,10
24/4/2024 9:00,0.323,0.370,0.488,10
24/4/2024 10:00,0.283,0.324,0.479,10
24/4/2024 11:00,0.231,0.264,0.463,10
24/4/2024 12:00,0.217,0.248,0.432,10
24/4/2024 13:00,0.149,0.171,0.385,10
24/4/2024 14:00,0.190,0.218,0.344,10
24/4/2024 15:00,0.145,0.166,0.283,10
24/4/2024 16:00,0.143,0.164,0.241,10
24/4/2024 17:00,0.135,0.155,0.214,10
24/4/2024 18:00,0.138,0.158,0.193,10
24/4/2024 19:00,0.154,0.176,0.182,10
24/4/2024 20:00,0.143,0.164,0.171,10
Ημερομηνία,CO (ppm),CO (mg/m3),"CO (mg/m3)
Κυλιόμενος Μ.Ο
8ώρου","Οριακή τιμή
κυλιόμενου Μ.Ο
8ώρου (mg/m3)"
24/4/2024 21:00,0.148,0.169,0.171,10
24/4/2024 22:00,0.158,0.181,0.167,10
24/4/2024 23:00,0.230,0.263,0.179,10
25/4/2024 0:00,0.227,0.260,0.191,10
25/4/2024 1:00,0.141,0.161,0.192,10
25/4/2024 2:00,0.232,0.266,0.205,10
25/4/2024 3:00,0.241,0.276,0.218,10
25/4/2024 4:00,0.223,0.255,0.229,10
25/4/2024 5:00,0.280,0.321,0.248,10
25/4/2024 6:00,0.468,0.536,0.292,10
25/4/2024 7:00,0.351,0.402,0.310,10
25/4/2024 8:00,0.264,0.302,0.315,10
25/4/2024 9:00,0.237,0.271,0.329,10
25/4/2024 10:00,0.212,0.243,0.326,10
25/4/2024 11:00,0.203,0.232,0.320,10
25/4/2024 12:00,0.170,0.195,0.313,10
25/4/2024 13:00,0.180,0.206,0.298,10
25/4/2024 14:00,0.178,0.204,0.257,10
25/4/2024 15:00,0.171,0.196,0.231,10
25/4/2024 16:00,0.172,0.197,0.218,10
25/4/2024 17:00,0.149,0.171,0.205,10
25/4/2024 18:00,0.148,0.169,0.196,10
25/4/2024 19:00,0.191,0.219,0.195,10
25/4/2024 20:00,0.191,0.219,0.198,10
25/4/2024 21:00,0.183,0.210,0.198,10
25/4/2024 22:00,0.171,0.196,0.197,10
25/4/2024 23:00,0.173,0.198,0.197,10
26/4/2024 0:00,0.172,0.197,0.197,10
26/4/2024 1:00,0.168,0.192,0.200,10
26/4/2024 2:00,0.173,0.198,0.204,10
26/4/2024 3:00,0.188,0.215,0.203,10
26/4/2024 4:00,0.198,0.227,0.204,10
26/4/2024 5:00,0.207,0.237,0.208,10
26/4/2024 6:00,0.267,0.306,0.221,10
26/4/2024 7:00,0.297,0.340,0.239,10
26/4/2024 8:00,0.225,0.258,0.247,10
26/4/2024 9:00,0.203,0.232,0.252,10
26/4/2024 10:00,0.173,0.198,0.252,10
26/4/2024 11:00,0.162,0.185,0.248,10
Ημερομηνία,CO (ppm),CO (mg/m3),"CO (mg/m3)
Κυλιόμενος Μ.Ο
8ώρου","Οριακή τιμή
κυλιόμενου Μ.Ο
8ώρου (mg/m3)"
26/4/2024 12:00,0.198,0.227,0.248,10
26/4/2024 13:00,0.178,0.204,0.244,10
26/4/2024 14:00,0.158,0.181,0.228,10
26/4/2024 15:00,0.180,0.206,0.211,10
26/4/2024 16:00,0.168,0.192,0.203,10
26/4/2024 17:00,0.155,0.177,0.196,10
26/4/2024 18:00,0.161,0.184,0.195,10
26/4/2024 19:00,0.170,0.195,0.196,10
26/4/2024 20:00,0.217,0.248,0.199,10
26/4/2024 21:00,0.335,0.384,0.221,10
26/4/2024 22:00,0.574,0.657,0.281,10
26/4/2024 23:00,0.467,0.535,0.322,10
27/4/2024 0:00,0.333,0.381,0.345,10
27/4/2024 1:00,0.303,0.347,0.366,10
27/4/2024 2:00,0.372,0.426,0.397,10
27/4/2024 3:00,0.276,0.316,0.412,10
27/4/2024 4:00,0.293,0.335,0.423,10
27/4/2024 5:00,0.328,0.376,0.422,10
27/4/2024 6:00,0.268,0.307,0.378,10
27/4/2024 7:00,0.327,0.374,0.358,10
27/4/2024 8:00,0.284,0.325,0.351,10
27/4/2024 9:00,0.315,0.361,0.353,10
27/4/2024 10:00,0.281,0.322,0.339,10
27/4/2024 11:00,0.250,0.286,0.336,10
27/4/2024 12:00,0.255,0.292,0.330,10
27/4/2024 13:00,0.219,0.251,0.315,10
27/4/2024 14:00,0.215,0.246,0.307,10
27/4/2024 15:00,0.215,0.246,0.291,10
27/4/2024 16:00,0.216,0.247,0.281,10
27/4/2024 17:00,0.195,0.223,0.264,10
27/4/2024 18:00,0.208,0.238,0.254,10
27/4/2024 19:00,0.173,0.198,0.243,10
27/4/2024 20:00,0.277,0.317,0.246,10
27/4/2024 21:00,0.435,0.498,0.277,10
27/4/2024 22:00,0.671,0.768,0.342,10
27/4/2024 23:00,0.592,0.678,0.396,10
28/4/2024 0:00,0.708,0.811,0.466,10
28/4/2024 1:00,0.489,0.560,0.509,10
28/4/2024 2:00,0.284,0.325,0.519,10
Ημερομηνία,CO (ppm),CO (mg/m3),"CO (mg/m3)
Κυλιόμενος Μ.Ο
8ώρου","Οριακή τιμή
κυλιόμενου Μ.Ο
8ώρου (mg/m3)"
28/4/2024 3:00,0.230,0.263,0.528,10
28/4/2024 4:00,0.417,0.477,0.548,10
28/4/2024 5:00,0.434,0.497,0.547,10
28/4/2024 6:00,0.267,0.306,0.490,10
28/4/2024 7:00,0.152,0.174,0.427,10
28/4/2024 8:00,0.175,0.200,0.350,10
28/4/2024 9:00,0.198,0.227,0.309,10
28/4/2024 10:00,0.192,0.220,0.296,10
28/4/2024 11:00,0.163,0.187,0.286,10
28/4/2024 12:00,0.150,0.172,0.248,10
28/4/2024 13:00,0.147,0.168,0.207,10
28/4/2024 14:00,0.135,0.155,0.188,10
28/4/2024 15:00,0.152,0.174,0.188,10
28/4/2024 16:00,0.135,0.155,0.182,10
28/4/2024 17:00,0.133,0.152,0.173,10
28/4/2024 18:00,0.136,0.156,0.165,10
28/4/2024 19:00,0.144,0.165,0.162,10
28/4/2024 20:00,0.150,0.172,0.162,10
28/4/2024 21:00,0.160,0.183,0.164,10
28/4/2024 22:00,0.154,0.176,0.167,10
28/4/2024 23:00,0.382,0.437,0.200,10
29/4/2024 0:00,0.269,0.308,0.219,10
29/4/2024 1:00,0.263,0.301,0.237,10
29/4/2024 2:00,0.260,0.298,0.255,10
29/4/2024 3:00,0.211,0.242,0.265,10
29/4/2024 4:00,0.367,0.420,0.296,10
29/4/2024 5:00,0.408,0.467,0.331,10
29/4/2024 6:00,0.450,0.515,0.374,10
29/4/2024 7:00,0.267,0.306,0.357,10
29/4/2024 8:00,0.213,0.244,0.349,10
29/4/2024 9:00,0.223,0.255,0.343,10
29/4/2024 10:00,0.193,0.221,0.334,10
29/4/2024 11:00,0.171,0.196,0.328,10
29/4/2024 12:00,0.175,0.200,0.301,10
29/4/2024 13:00,0.179,0.205,0.268,10
29/4/2024 14:00,0.178,0.204,0.229,10
29/4/2024 15:00,0.178,0.204,0.216,10
29/4/2024 16:00,0.171,0.196,0.210,10
29/4/2024 17:00,0.168,0.192,0.202,10
Ημερομηνία,CO (ppm),CO (mg/m3),"CO (mg/m3)
Κυλιόμενος Μ.Ο
8ώρου","Οριακή τιμή
κυλιόμενου Μ.Ο
8ώρου (mg/m3)"
29/4/2024 18:00,0.156,0.179,0.197,10
29/4/2024 19:00,0.154,0.176,0.194,10
29/4/2024 20:00,0.151,0.173,0.191,10
29/4/2024 21:00,0.144,0.165,0.186,10
29/4/2024 22:00,0.171,0.196,0.185,10
29/4/2024 23:00,0.092,0.105,0.173,10
30/4/2024 0:00,0.058,0.066,0.157,10
30/4/2024 1:00,0.072,0.082,0.143,10
30/4/2024 2:00,0.155,0.177,0.143,10
30/4/2024 3:00,0.158,0.181,0.143,10
30/4/2024 4:00,0.198,0.227,0.150,10
30/4/2024 5:00,0.283,0.324,0.170,10
30/4/2024 6:00,0.377,0.432,0.199,10
30/4/2024 7:00,0.375,0.429,0.240,10
30/4/2024 8:00,0.233,0.267,0.265,10
30/4/2024 9:00,0.220,0.252,0.286,10
30/4/2024 10:00,0.217,0.248,0.295,10
30/4/2024 11:00,0.211,0.242,0.303,10
30/4/2024 12:00,0.198,0.227,0.303,10
30/4/2024 13:00,0.203,0.232,0.291,10
30/4/2024 14:00,0.207,0.237,0.267,10
30/4/2024 15:00,0.212,0.243,0.243,10
30/4/2024 16:00,0.211,0.242,0.240,10
30/4/2024 17:00,0.203,0.232,0.238,10
30/4/2024 18:00,0.221,0.253,0.238,10
30/4/2024 19:00,0.225,0.258,0.240,10
30/4/2024 20:00,0.221,0.253,0.244,10
30/4/2024 21:00,0.254,0.291,0.251,10
30/4/2024 22:00,0.235,0.269,0.255,10
30/4/2024 23:00,0.200,0.229,0.253,10
Ημερομηνία,,Ημερήσιος Μέσος,,
,,Όρος CO (mg/m3),,
1/4/2024,0.29,,,
2/4/2024,0.26,,,
3/4/2024,0.20,,,
4/4/2024,0.33,,,
5/4/2024,0.35,,,
6/4/2024,0.37,,,
7/4/2024,0.31,,,
8/4/2024,0.26,,,
9/4/2024,0.28,,,
10/4/2024,0.31,,,
11/4/2024,0.30,,,
12/4/2024,0.32,,,
13/4/2024,0.37,,,
14/4/2024,0.26,,,
15/4/2024,0.32,,,
16/4/2024,0.33,,,
17/4/2024,SERVICE,,,
18/4/2024,SERVICE,,,
19/4/2024,SERVICE,,,
20/4/2024,SERVICE,,,
21/4/2024,SERVICE,,,
22/4/2024,0.35,,,
23/4/2024,0.34,,,
24/4/2024,0.31,,,
25/4/2024,0.25,,,
26/4/2024,0.26,,,
27/4/2024,0.35,,,
28/4/2024,0.27,,,
29/4/2024,0.25,,,
30/4/2024,0.25,,,
