Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
26/1/2024 23:00,0.234,0.613,350
27/1/2024 0:00,0.272,0.713,350
27/1/2024 1:00,0.305,0.799,350
27/1/2024 2:00,0.231,0.605,350
27/1/2024 3:00,0.208,0.545,350
27/1/2024 4:00,0.290,0.760,350
27/1/2024 5:00,1.300,3.406,350
27/1/2024 6:00,0.858,2.248,350
27/1/2024 7:00,1.278,3.348,350
27/1/2024 8:00,0.900,2.358,350
27/1/2024 9:00,0.746,1.955,350
27/1/2024 10:00,0.969,2.539,350
27/1/2024 11:00,1.433,3.754,350
27/1/2024 12:00,0.666,1.745,350
27/1/2024 13:00,0.162,0.424,350
27/1/2024 14:00,0.191,0.500,350
27/1/2024 15:00,0.000,0.000,350
27/1/2024 16:00,0.008,0.021,350
27/1/2024 17:00,-0.012,-0.031,350
27/1/2024 18:00,-0.015,-0.039,350
27/1/2024 19:00,0.073,0.191,350
27/1/2024 20:00,0.004,0.010,350
27/1/2024 21:00,0.055,0.144,350
27/1/2024 22:00,0.256,0.671,350
27/1/2024 23:00,0.506,1.326,350
28/1/2024 0:00,0.665,1.742,350
28/1/2024 1:00,0.522,1.368,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
28/1/2024 2:00,0.509,1.334,350
28/1/2024 3:00,0.530,1.389,350
28/1/2024 4:00,0.448,1.174,350
28/1/2024 5:00,0.408,1.069,350
28/1/2024 6:00,0.312,0.817,350
28/1/2024 7:00,0.357,0.935,350
28/1/2024 8:00,0.300,0.786,350
28/1/2024 9:00,0.331,0.867,350
28/1/2024 10:00,0.235,0.616,350
28/1/2024 11:00,0.290,0.760,350
28/1/2024 12:00,0.349,0.914,350
28/1/2024 13:00,0.363,0.951,350
28/1/2024 14:00,0.251,0.658,350
28/1/2024 15:00,0.137,0.359,350
28/1/2024 16:00,0.249,0.652,350
28/1/2024 17:00,0.348,0.912,350
28/1/2024 18:00,0.406,1.064,350
28/1/2024 19:00,0.462,1.210,350
28/1/2024 20:00,0.490,1.284,350
28/1/2024 21:00,0.524,1.373,350
28/1/2024 22:00,0.488,1.279,350
28/1/2024 23:00,0.557,1.459,350
29/1/2024 0:00,0.583,1.527,350
29/1/2024 1:00,0.423,1.108,350
29/1/2024 2:00,0.437,1.145,350
29/1/2024 3:00,0.447,1.171,350
29/1/2024 4:00,0.490,1.284,350
29/1/2024 5:00,0.442,1.158,350
29/1/2024 6:00,0.457,1.197,350
29/1/2024 7:00,0.850,2.227,350
29/1/2024 8:00,1.169,3.063,350
29/1/2024 9:00,1.826,4.784,350
29/1/2024 10:00,1.019,2.670,350
29/1/2024 11:00,1.632,4.276,350
29/1/2024 12:00,1.851,4.850,350
29/1/2024 13:00,1.810,4.742,350
29/1/2024 14:00,1.870,4.899,350
29/1/2024 15:00,1.682,4.407,350
29/1/2024 16:00,1.233,3.230,350
29/1/2024 17:00,1.123,2.942,350
29/1/2024 18:00,0.920,2.410,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
29/1/2024 19:00,1.005,2.633,350
29/1/2024 20:00,0.926,2.426,350
29/1/2024 21:00,0.711,1.863,350
29/1/2024 22:00,0.348,0.912,350
29/1/2024 23:00,0.026,0.068,350
30/1/2024 0:00,-0.071,-0.186,350
30/1/2024 1:00,-0.064,-0.168,350
30/1/2024 2:00,-0.011,-0.029,350
30/1/2024 3:00,-0.157,-0.411,350
30/1/2024 4:00,-0.201,-0.527,350
30/1/2024 5:00,0.123,0.322,350
30/1/2024 6:00,0.014,0.037,350
30/1/2024 7:00,0.132,0.346,350
30/1/2024 8:00,1.497,3.922,350
30/1/2024 9:00,1.877,4.918,350
30/1/2024 10:00,2.088,5.471,350
30/1/2024 11:00,2.010,5.266,350
30/1/2024 12:00,1.159,3.037,350
30/1/2024 13:00,0.831,2.177,350
30/1/2024 14:00,0.698,1.829,350
30/1/2024 15:00,0.529,1.386,350
30/1/2024 16:00,0.573,1.501,350
30/1/2024 17:00,0.402,1.053,350
30/1/2024 18:00,0.462,1.210,350
30/1/2024 19:00,0.234,0.613,350
30/1/2024 20:00,0.374,0.980,350
30/1/2024 21:00,0.546,1.431,350
30/1/2024 22:00,0.337,0.883,350
30/1/2024 23:00,0.366,0.959,350
31/1/2024 0:00,0.542,1.420,350
31/1/2024 1:00,0.482,1.263,350
31/1/2024 2:00,0.366,0.959,350
31/1/2024 3:00,0.304,0.796,350
31/1/2024 4:00,0.307,0.804,350
31/1/2024 5:00,0.341,0.893,350
31/1/2024 6:00,0.817,2.141,350
31/1/2024 7:00,1.823,4.776,350
31/1/2024 8:00,2.600,6.812,350
31/1/2024 9:00,1.974,5.172,350
31/1/2024 10:00,1.972,5.167,350
31/1/2024 11:00,1.710,4.480,350
Ημερομηνία,"SO (ppb)
2","SO (μg/m3)
2",Οριακή τιμή (μg/m3)
31/1/2024 12:00,2.626,6.880,350
31/1/2024 13:00,1.307,3.424,350
31/1/2024 14:00,1.833,4.802,350
31/1/2024 15:00,1.698,4.449,350
31/1/2024 16:00,1.742,4.564,350
31/1/2024 17:00,1.458,3.820,350
31/1/2024 18:00,1.063,2.785,350
31/1/2024 19:00,1.461,3.828,350
31/1/2024 20:00,2.358,6.178,350
31/1/2024 21:00,2.192,5.743,350
31/1/2024 22:00,1.901,4.981,350
31/1/2024 23:00,1.594,4.176,350
