Ημερομηνία,CO (ppm),CO (mg/m3),"CO (mg/m3)
Κυλιόμενος Μ.Ο
8ώρου","Οριακή τιμή
κυλιόμενου Μ.Ο
8ώρου (mg/m3)"
22/2/24 10:00,0.357,0.409,0.526,10
22/2/24 11:00,0.381,0.436,0.526,10
22/2/24 12:00,0.279,0.319,0.512,10
22/2/24 13:00,0.257,0.294,0.493,10
22/2/24 14:00,0.268,0.307,0.448,10
22/2/24 15:00,0.256,0.293,0.380,10
22/2/24 16:00,0.236,0.270,0.342,10
22/2/24 17:00,0.233,0.267,0.324,10
22/2/24 18:00,0.239,0.274,0.308,10
22/2/24 19:00,0.257,0.294,0.290,10
22/2/24 20:00,0.354,0.405,0.301,10
22/2/24 21:00,0.46,0.527,0.330,10
22/2/24 22:00,0.847,0.970,0.412,10
22/2/24 23:00,0.796,0.911,0.490,10
23/2/24 0:00,0.618,0.708,0.544,10
23/2/24 1:00,0.449,0.514,0.575,10
23/2/24 2:00,0.459,0.526,0.607,10
23/2/24 3:00,0.484,0.554,0.639,10
23/2/24 4:00,0.362,0.414,0.640,10
23/2/24 5:00,0.434,0.497,0.637,10
Ημερομηνία,CO (ppm),CO (mg/m3),"CO (mg/m3)
Κυλιόμενος Μ.Ο
8ώρου","Οριακή τιμή
κυλιόμενου Μ.Ο
8ώρου (mg/m3)"
23/2/24 6:00,0.59,0.676,0.600,10
23/2/24 7:00,0.522,0.598,0.561,10
23/2/24 8:00,0.423,0.484,0.533,10
23/2/24 9:00,0.423,0.484,0.529,10
23/2/24 10:00,0.49,0.561,0.534,10
23/2/24 11:00,0.349,0.400,0.514,10
23/2/24 12:00,0.253,0.290,0.499,10
23/2/24 13:00,0.287,0.329,0.478,10
23/2/24 14:00,0.285,0.326,0.434,10
23/2/24 15:00,0.262,0.300,0.397,10
23/2/24 16:00,0.258,0.295,0.373,10
23/2/24 17:00,0.251,0.287,0.349,10
23/2/24 18:00,0.452,0.518,0.343,10
23/2/24 19:00,0.504,0.577,0.365,10
23/2/24 20:00,0.52,0.595,0.403,10
23/2/24 21:00,0.583,0.668,0.446,10
23/2/24 22:00,0.423,0.484,0.466,10
23/2/24 23:00,0.369,0.423,0.481,10
24/2/24 0:00,0.69,0.790,0.543,10
24/2/24 1:00,0.808,0.925,0.622,10
24/2/24 2:00,0.199,0.228,0.586,10
24/2/24 3:00,0.335,0.384,0.562,10
24/2/24 4:00,0.383,0.439,0.542,10
24/2/24 5:00,0.412,0.472,0.518,10
24/2/24 6:00,0.599,0.686,0.543,10
24/2/24 7:00,0.215,0.246,0.521,10
24/2/24 8:00,0.495,0.567,0.493,10
24/2/24 9:00,0.292,0.334,0.419,10
24/2/24 10:00,0.193,0.221,0.418,10
24/2/24 11:00,0.201,0.230,0.399,10
24/2/24 12:00,0.212,0.243,0.375,10
24/2/24 13:00,0.18,0.206,0.342,10
24/2/24 14:00,0.189,0.216,0.283,10
24/2/24 15:00,0.185,0.212,0.279,10
24/2/24 16:00,0.188,0.215,0.235,10
24/2/24 17:00,0.217,0.248,0.224,10
24/2/24 18:00,0.216,0.247,0.227,10
24/2/24 19:00,0.255,0.292,0.235,10
24/2/24 20:00,0.277,0.317,0.244,10
Ημερομηνία,CO (ppm),CO (mg/m3),"CO (mg/m3)
Κυλιόμενος Μ.Ο
8ώρου","Οριακή τιμή
κυλιόμενου Μ.Ο
8ώρου (mg/m3)"
24/2/24 21:00,0.272,0.311,0.257,10
24/2/24 22:00,0.268,0.307,0.269,10
24/2/24 23:00,0.274,0.314,0.282,10
25/2/24 0:00,0.206,0.236,0.284,10
25/2/24 1:00,0.208,0.238,0.283,10
25/2/24 2:00,0.242,0.277,0.287,10
25/2/24 3:00,0.316,0.362,0.295,10
25/2/24 4:00,0.337,0.386,0.304,10
25/2/24 5:00,0.356,0.408,0.316,10
25/2/24 6:00,0.322,0.369,0.324,10
25/2/24 7:00,0.328,0.376,0.331,10
25/2/24 8:00,0.356,0.408,0.353,10
25/2/24 9:00,0.257,0.294,0.360,10
25/2/24 10:00,0.265,0.303,0.363,10
25/2/24 11:00,0.262,0.300,0.355,10
25/2/24 12:00,0.242,0.277,0.342,10
25/2/24 13:00,0.302,0.346,0.334,10
25/2/24 14:00,0.255,0.292,0.324,10
25/2/24 15:00,0.327,0.374,0.324,10
25/2/24 16:00,0.226,0.259,0.306,10
25/2/24 17:00,0.22,0.252,0.300,10
25/2/24 18:00,0.202,0.231,0.291,10
25/2/24 19:00,0.217,0.248,0.285,10
25/2/24 20:00,0.213,0.244,0.281,10
25/2/24 21:00,0.3,0.344,0.281,10
25/2/24 22:00,0.348,0.398,0.294,10
25/2/24 23:00,0.18,0.206,0.273,10
26/2/24 0:00,0.184,0.211,0.267,10
26/2/24 1:00,0.22,0.252,0.267,10
26/2/24 2:00,0.148,0.169,0.259,10
26/2/24 3:00,0.155,0.177,0.250,10
26/2/24 4:00,0.155,0.177,0.242,10
26/2/24 5:00,0.158,0.181,0.222,10
26/2/24 6:00,0.168,0.192,0.196,10
26/2/24 7:00,0.18,0.206,0.196,10
26/2/24 8:00,0.217,0.248,0.201,10
26/2/24 9:00,0.217,0.248,0.200,10
26/2/24 10:00,0.214,0.245,0.210,10
26/2/24 11:00,0.212,0.243,0.218,10
Ημερομηνία,CO (ppm),CO (mg/m3),"CO (mg/m3)
Κυλιόμενος Μ.Ο
8ώρου","Οριακή τιμή
κυλιόμενου Μ.Ο
8ώρου (mg/m3)"
26/2/24 12:00,0.226,0.259,0.228,10
26/2/24 13:00,0.243,0.278,0.240,10
26/2/24 14:00,0.189,0.216,0.243,10
26/2/24 15:00,0.171,0.196,0.242,10
26/2/24 16:00,0.155,0.177,0.233,10
26/2/24 17:00,0.163,0.187,0.225,10
26/2/24 18:00,0.165,0.189,0.218,10
26/2/24 19:00,0.188,0.215,0.215,10
26/2/24 20:00,0.195,0.223,0.210,10
26/2/24 21:00,0.352,0.403,0.226,10
26/2/24 22:00,0.333,0.381,0.246,10
26/2/24 23:00,0.351,0.402,0.272,10
27/2/24 0:00,0.253,0.290,0.286,10
27/2/24 1:00,0.293,0.335,0.305,10
27/2/24 2:00,0.289,0.331,0.323,10
27/2/24 3:00,0.295,0.338,0.338,10
27/2/24 4:00,0.223,0.255,0.342,10
27/2/24 5:00,0.192,0.220,0.319,10
27/2/24 6:00,0.418,0.479,0.331,10
27/2/24 7:00,0.344,0.394,0.330,10
27/2/24 8:00,0.282,0.323,0.334,10
27/2/24 9:00,0.372,0.426,0.346,10
27/2/24 10:00,0.382,0.437,0.359,10
27/2/24 11:00,0.258,0.295,0.354,10
27/2/24 12:00,0.212,0.243,0.352,10
27/2/24 13:00,0.211,0.242,0.355,10
27/2/24 14:00,0.2,0.229,0.324,10
27/2/24 15:00,0.181,0.207,0.300,10
27/2/24 16:00,0.173,0.198,0.285,10
27/2/24 17:00,0.183,0.210,0.258,10
27/2/24 18:00,0.188,0.215,0.230,10
27/2/24 19:00,0.176,0.202,0.218,10
27/2/24 20:00,0.182,0.208,0.214,10
27/2/24 21:00,0.393,0.450,0.240,10
27/2/24 22:00,0.694,0.795,0.311,10
27/2/24 23:00,0.663,0.759,0.380,10
28/2/24 0:00,0.536,0.614,0.432,10
28/2/24 1:00,0.497,0.569,0.476,10
28/2/24 2:00,0.313,0.358,0.494,10
Ημερομηνία,CO (ppm),CO (mg/m3),"CO (mg/m3)
Κυλιόμενος Μ.Ο
8ώρου","Οριακή τιμή
κυλιόμενου Μ.Ο
8ώρου (mg/m3)"
28/2/24 3:00,0.413,0.473,0.528,10
28/2/24 4:00,0.332,0.380,0.550,10
28/2/24 5:00,0.317,0.363,0.539,10
28/2/24 6:00,0.312,0.357,0.484,10
28/2/24 7:00,0.281,0.322,0.430,10
28/2/24 8:00,0.322,0.369,0.399,10
28/2/24 9:00,0.309,0.354,0.372,10
28/2/24 10:00,0.322,0.369,0.373,10
28/2/24 11:00,0.347,0.397,0.364,10
28/2/24 12:00,0.294,0.337,0.358,10
28/2/24 13:00,0.258,0.295,0.350,10
28/2/24 14:00,0.29,0.332,0.347,10
28/2/24 15:00,0.227,0.260,0.339,10
28/2/24 16:00,0.248,0.284,0.328,10
28/2/24 17:00,0.324,0.371,0.331,10
28/2/24 18:00,0.383,0.439,0.339,10
28/2/24 19:00,0.346,0.396,0.339,10
28/2/24 20:00,0.304,0.348,0.341,10
28/2/24 21:00,0.272,0.311,0.343,10
28/2/24 22:00,0.3,0.344,0.344,10
28/2/24 23:00,0.308,0.353,0.356,10
29/2/24 0:00,0.286,0.327,0.361,10
29/2/24 1:00,0.406,0.465,0.373,10
29/2/24 2:00,0.433,0.496,0.380,10
29/2/24 3:00,0.329,0.377,0.378,10
29/2/24 4:00,0.284,0.325,0.375,10
29/2/24 5:00,0.312,0.357,0.380,10
29/2/24 6:00,0.294,0.337,0.380,10
29/2/24 7:00,0.332,0.380,0.383,10
29/2/24 8:00,0.383,0.439,0.397,10
29/2/24 9:00,0.397,0.455,0.396,10
29/2/24 10:00,0.352,0.403,0.384,10
29/2/24 11:00,0.228,0.261,0.370,10
29/2/24 12:00,0.268,0.307,0.367,10
29/2/24 13:00,0.266,0.305,0.361,10
29/2/24 14:00,0.215,0.246,0.349,10
29/2/24 15:00,0.194,0.222,0.330,10
29/2/24 16:00,0.204,0.234,0.304,10
29/2/24 17:00,0.274,0.314,0.286,10
Ημερομηνία,CO (ppm),CO (mg/m3),"CO (mg/m3)
Κυλιόμενος Μ.Ο
8ώρου","Οριακή τιμή
κυλιόμενου Μ.Ο
8ώρου (mg/m3)"
29/2/24 18:00,0.293,0.335,0.278,10
29/2/24 19:00,0.332,0.380,0.293,10
29/2/24 20:00,0.303,0.347,0.298,10
29/2/24 21:00,0.313,0.358,0.305,10
29/2/24 22:00,0.314,0.360,0.319,10
29/2/24 23:00,0.308,0.353,0.335,10
Ημερομηνία,,Ημερήσιος Μέσος,,
,,Όρος CO (mg/m3),,
1/2/2024,1.03,,,
2/2/2024,0.61,,,
3/2/2024,0.51,,,
4/2/2024,0.60,,,
5/2/2024,1.29,,,
6/2/2024,0.98,,,
7/2/2024,0.79,,,
8/2/2024,0.95,,,
9/2/2024,0.79,,,
10/2/2024,0.69,,,
11/2/2024,0.21,,,
12/2/2024,0.48,,,
13/2/2024,0.34,,,
14/2/2024,0.22,,,
15/2/2024,0.29,,,
16/2/2024,0.49,,,
17/2/2024,0.59,,,
18/2/2024,0.43,,,
19/2/2024,0.37,,,
20/2/2024,0.45,,,
21/2/2024,0.45,,,
22/2/2024,0.45,,,
23/2/2024,0.48,,,
24/2/2024,0.36,,,
25/2/2024,0.31,,,
26/2/2024,0.24,,,
27/2/2024,0.34,,,
28/2/2024,0.37,,,
29/2/2024,0.35,,,
